Manufacturer;OrderDate;Brand;Category;Tyre type;Season;Stud;Run flat;Width;Ratio;Diameter;Load Index;Speed Index;Load Index;Speed Index;Pattern;Weight;OE;Marking;EAN;IPC;Energy;Grip;Rolling noise;Noise echo class;Quantity;List Price ;Net Price ;Currency;PS Account Number;PS Member Name;City
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;T; ; ;CINTURATO P1;7020; ; ;8019227232561;2325600; ; ; ; ;3;81;42.65;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;T; ; ;CINTURATO P1;7020; ; ;8019227232561;2325600; ; ; ; ;4;81;41.46;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;T; ; ;CINTURATO P1;7020; ; ;8019227232561;2325600; ; ; ; ;12;81;42.21;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;70;14;88;T; ; ;CINTURATO P1;6986; ; ;8019227259537;2595300; ; ; ; ;2;95;52.8;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;55;15;82;H; ; ;CINTURATO P1;7039; ; ;8019227232622;2326200; ; ; ; ;4;106;55.81;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;55;15;82;H; ; ;CINTURATO P1;7039; ; ;8019227232622;2326200; ; ; ; ;8;106;54.26;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;55;15;82;H; ; ;CINTURATO P1;7039; ; ;8019227232622;2326200; ; ; ; ;4;106;55.81;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;14;82;H; ; ;CINTURATO P1;6995; ; ;8019227232646;2326400; ; ; ; ;2;76;35.1;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;15;84;H; ; ;CINTURATO P1;7390; ; ;8019227281316;2813100; ; ; ; ;8;100;47.29;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;15;84;H; ; ;CINTURATO P1;7390; ; ;8019227281316;2813100; ; ; ; ;4;100;47.29;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;15;88;H; ; ;CINTURATO P1;7401; ; ;8019227267815;2678100; ; ; ; ;4;104.5;53.45;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;15;88;H; ; ;CINTURATO P1;7401; ; ;8019227267815;2678100; ; ; ; ;4;104.5;55.02;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;60;15;88;H; ; ;CINTURATO P1;7401; ; ;8019227267815;2678100; ; ; ; ;2;104.5;54.46;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;65;14;86;T; ; ;CINTURATO P1;7119; ; ;8019227232684;2326800; ; ; ; ;4;87;45.34;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;65;15;88;H; ; ;CINTURATO P1;7649; ; ;8019227232677;2326700; ; ; ; ;1;96.5;49.35;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;65;15;92;H; ; ;CINTURATO P1;7747; ; ;8019227262285;2622800; ; ; ; ;4;87;44.5;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;65;15;92;H; ; ;CINTURATO P1;7747; ; ;8019227262285;2622800; ; ; ; ;6;87;45.81;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;185;65;15;92;H; ; ;CINTURATO P1;7747; ; ;8019227262285;2622800; ; ; ; ;2;87;45.34;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;50;15;82;V; ; ;CINTURATO P1;7125; ; ;8019227232851;2328500; ; ; ; ;12;83.5;42.71;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;50;15;82;V; ; ;CINTURATO P1;7125; ; ;8019227232851;2328500; ; ; ; ;8;83.5;42.74;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;50;15;82;V; ; ;CINTURATO P1;7125; ; ;8019227232851;2328500; ; ; ; ;2;83.5;43.97;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;50;15;82;V; ; ;CINTURATO P1;7125; ; ;8019227232851;2328500; ; ; ; ;4;83.5;43.51;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;50;16;88;V; ; ;CINTURATO P1;8048; ; ;8019227232745;2327400; ; ; ; ;4;145.5;73.72;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;55;15;85;H; ; ;CINTURATO P1;7550; ; ;8019227266238;2662300; ; ; ; ;4;115.5;59.12;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;60;15;88;H; ; ;CINTURATO P1;7963; ; ;8019227232783;2327800; ; ; ; ;2;95;50.02;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;60;15;88;H; ; ;CINTURATO P1;7963; ; ;8019227232783;2327800; ; ; ; ;1;95;50.02;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;60;15;88;V; ; ;CINTURATO P1;7963; ; ;8019227233131;2331300; ; ; ; ;4;103;52.68;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;65;15;91;H; ; ;CINTURATO P1;8332; ; ;8019227232769;2327600; ; ; ; ;8;81;41.43;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;65;15;91;H; ; ;CINTURATO P1;8332; ; ;8019227232769;2327600; ; ; ; ;8;81;41.46;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;65;15;91;H; ; ;CINTURATO P1;8332; ; ;8019227232769;2327600; ; ; ; ;4;81;42.65;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;195;65;15;91;H; ; ;CINTURATO P1;8332; ; ;8019227232769;2327600; ; ; ; ;3;81;42.21;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;40;17;84;W; ; ;PZERO NERO;9015; ; ;8019227142419;1424100; ; ; ; ;2;138;67.92;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;45;17;88;V; ; ;PZERO NERO GT;8124; ; ;8019227238310;2383100; ; ; ; ;8;155.5;76.53;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;50;17;93;W; ; ;CINTURATO P7;9275; ; ;8019227248708;2487000; ; ; ; ;4;158.5;78.82;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;9;93.5;43.39;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;9;93.5;42.94;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;12;93.5;42.94;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;12;93.5;43.39;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;20;93.5;43.39;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;36;93.5;43.39;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;7;93.5;51.96;EUR;8017820;COGO DAMIANO;MONTECCHIO MAGGIORE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;24;93.5;43.39;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;40;93.5;42.94;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;14;93.5;43.39;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;V; ; ;CINTURATO P7;8295; ; ;8019227232899;2328900; ; ; ; ;20;93.5;42.94;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;55;16;91;W; ; ;CINTURATO P7;8148;AO; ;8019227215281;2152800; ; ; ; ;4;101;52.19;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;60;16;92;H; ; ;CINTURATO P7;9192; ; ;8019227194876;1948700; ; ; ; ;6;126.5;64.09;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;60;16;92;H; ; ;CINTURATO P7;9192; ; ;8019227194876;1948700; ; ; ; ;8;126.5;64.75;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;60;16;96;V; ; ;CINTURATO P7;8626; ; ;8019227264821;2648200; ; ; ; ;3;145.5;75.19;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;205;60;16;96;V; ; ;CINTURATO P7;8626; ; ;8019227264821;2648200; ; ; ; ;4;145.5;74.48;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;16;93;V; ; ;CINTURATO P7;9130; ; ;8019227232998;2329900; ; ; ; ;4;164.5;86.61;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;16;93;V; ; ;CINTURATO P7;9130; ; ;8019227232998;2329900; ; ; ; ;4;164.5;84.2;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;17;94;W; ; ;CINTURATO P7;9671; ; ;8019227232370;2323700; ; ; ; ;2;175.5;86.37;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;17;94;W; ; ;CINTURATO P7;9671; ; ;8019227232370;2323700; ; ; ; ;4;175.5;87.27;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;17;94;W; ; ;CINTURATO P7;9671; ; ;8019227232370;2323700; ; ; ; ;4;175.5;92.4;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;215;55;17;94;W; ; ;CINTURATO P7;9671; ; ;8019227232370;2323700; ; ; ; ;4;175.5;92.4;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;W; ; ;CINTURATO P7;9006; ; ;8019227233032;2330300; ; ; ; ;3;146;72.6;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;W; ; ;CINTURATO P7 BLUE;8780; ; ;8019227315189;3151800; ; ; ; ;2;169;84.86;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;P-ZERO;9321; ; ;8019227277531;2775300; ; ; ; ;4;146;73.31;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;P-ZERO;9321; ; ;8019227277531;2775300; ; ; ; ;8;146;71.85;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;8;136.5;67.18;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;8;136.5;69.81;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;4;136.5;71.87;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;8;136.5;71.87;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;4;136.5;67.88;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;2;136.5;71.13;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;40;18;92;Y; ; ;PZERO NERO GT;9413; ; ;8019227259643;2596400; ; ; ; ;1;136.5;75.85;EUR;8001762;DRAGO LORENZO GOMME & C.SNC;TAGLIO DI PO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;W; ; ;CINTURATO P7;9371; ; ;8019227225976;2259700; ; ; ; ;2;117.5;58.42;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;W; ; ;CINTURATO P7;9371; ; ;8019227225976;2259700; ; ; ; ;12;117.5;61.23;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;8495;AO; ;8019227228892;2288900; ; ; ; ;4;121.5;60.42;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;9136; ; ;8019227308785;3087800; ; ; ; ;4;120.5;60.51;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;9136; ; ;8019227308785;3087800; ; ; ; ;20;120.5;59.3;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;9136; ; ;8019227308785;3087800; ; ; ; ;8;120.5;59.92;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;9136; ; ;8019227308785;3087800; ; ; ; ;8;120.5;63.44;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;91;Y; ; ;CINTURATO P7;9136; ; ;8019227308785;3087800; ; ; ; ;8;120.5;63.44;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;94;Y; ; ;PZERO NERO GT;9985; ; ;8019227238396;2383900; ; ; ; ;4;117.5;57.83;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;94;Y; ; ;PZERO NERO GT;9985; ; ;8019227238396;2383900; ; ; ; ;8;117.5;61.86;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;94;Y; ; ;PZERO NERO GT;9985; ; ;8019227238396;2383900; ; ; ; ;5;117.5;61.86;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;94;Y; ; ;PZERO NERO GT;9985; ; ;8019227238396;2383900; ; ; ; ;8;117.5;58.43;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;45;17;94;Y; ; ;PZERO NERO GT;9985; ; ;8019227238396;2383900; ; ; ; ;8;117.5;61.23;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;50;17;94;W; ; ;CINTURATO P7;10638; ; ;8019227254518;2545100; ; ; ; ;8;172.5;86.62;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;50;17;94;Y; ; ;CINTURATO P7;10379;AO; ;8019227189872;1898700; ; ; ; ;4;179.5;90.13;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;50;17;98;Y; ; ;CINTURATO P7 BLUE;9161; ; ;8019227311655;3116500; ; ; ; ;4;193.5;98.97;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;50;17;98;Y; ; ;CINTURATO P7 BLUE;9161; ; ;8019227311655;3116500; ; ; ; ;2;193.5;100.84;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;16;99;Y; ; ;CINTURATO P7;10185;MO; ;8019227183016;1830100; ; ; ; ;4;173;89.4;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;17;97;W; ; ;CINTURATO P7;9896;*; ;8019227215670;2156700; ; ; ; ;4;182.5;91.64;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;17;97;W; ; ;CINTURATO P7;9896;*; ;8019227215670;2156700; ; ; ; ;4;182.5;90.75;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;17;97;Y; ; ;CINTURATO P7;10875;AO; ;8019227249262;2492600; ; ; ; ;8;182.5;89.82;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;17;97;Y; ; ;CINTURATO P7;10982;AO; ;8019227203851;2038500; ; ; ; ;4;182.5;91.64;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;225;55;17;101;W; ; ;PZERO NERO GT;10901; ; ;8019227237320;2373200; ; ; ; ;4;164.5;80.96;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;235;45;17;97;Y; ; ;PZERO NERO GT;10619; ; ;8019227238402;2384000; ; ; ; ;4;142.5;75.03;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;40;18;97;Y; ; ;CINTURATO P7;10778;AO; ;8019227241785;2417800; ; ; ; ;4;182;94.84;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;40;18;97;Y; ; ;PZERO NERO GT;11174; ; ;8019227237351;2373500; ; ; ; ;4;174;86.52;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;40;20;99;Y; ; ;PZERO;11588;MGT; ;8019227216639;2166300; ; ; ; ;2;356.5;187.7;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;45;17;99;Y; ; ;CINTURATO P7;10073;MO; ;8019227183009;1830000; ; ; ; ;4;209;110.04;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;45;18;100;Y; ; ;CINTURATO P7;10555;*MO; ;8019227247923;2479200; ; ; ; ;4;217.5;107.04;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;45;18;100;Y; ; ;PZERO NERO GT;11456; ; ;8019227237368;2373600; ; ; ; ;4;185.5;93.15;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;45;18;100;Y; ; ;PZERO NERO GT;11456; ; ;8019227237368;2373600; ; ; ; ;8;185.5;91.29;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;245;45;18;100;Y; ; ;PZERO NERO GT;11456; ; ;8019227237368;2373600; ; ; ; ;4;185.5;92.24;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;255;35;19;96;Y; ; ;PZERO;10749;AO; ;8019227240436;2404300; ; ; ; ;2;245.5;127.93;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;255;40;19;100;Y; ; ;PZERO;12513;AO; ;8019227199642;1996400; ; ; ; ;4;263;132.06;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;285;35;20;100;Y; ; ;P-ZERO;12937;MGT; ;8019227313628;3136200; ; ; ; ;2;386;203.23;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;1;255;35;19;96;H; ; ;WINTER SOTTOZERO 3;12471; ; ;8019227272918;2729100; ; ; ; ;2;757;293.74;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;175;65;14;82;T; ; ;CINTURATO WINTER;7009; ; ;8019227269970;2699700; ; ; ; ;4;110.5;4.93;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;185;65;15;92;T; ; ;CINTURATO WINTER;8176; ; ;8019227268720;2687200; ; ; ; ;4;135.5;53.21;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;195;55;16;91;H; ; ;CINTURATO WINTER;8010; ; ;8019227268829;2688200; ; ; ; ;4;209.5;36.86;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;205;55;16;91;H; ; ;CINTURATO WINTER;9188; ; ;8019227269369;2693600; ; ; ; ;2;171;61.9;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;205;55;16;91;H; ; ;WINTER 210 SOTTOZERO SERIE II;8933; ; ;8019227181326;1813200; ; ; ; ;1;163;57.17;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;205;60;16;96;H; ; ;WINTER SOTTOZERO 3;9856; ; ;8019227265316;2653100; ; ; ; ;1;196;69.55;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;WINTER; ;0;215;55;16;93;H; ; ;WINTER SOTTOZERO 3;9294; ; ;8019227219227;2192200; ; ; ; ;2;231;87.81;EUR;8043214;BREMBATI GOMME SRL;MILANO
